Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,4,4,118.0699997,245.9799957,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,390,Smith,XXXXXXXXX,Home Office,PR,4813 Red Wagon  Farms,725,7,Fan Shop,18.24759483,-66.02523041,LATAM,Villa Nueva,Guatemala,390,1/26/2017 18:33,51843,957,54,0.180000007,129531,299.980011,0.479999989,1,299.980011,245.9799957,118.0699997,Central America,Guatemala,COMPLETE,NA,957,43,NA,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/30/2017 18:33,Standard Class
DEBIT,3,4,13.93000031,40.95999908,Advance shipping,0,35,Golf Gloves,Caguas,Puerto Rico,XXXXXXXXX,Mary,1051,Rich,XXXXXXXXX,Home Office,PR,8421 Fallen Spring Point,725,6,Outdoors,18.22408485,-66.04697418,LATAM,Soledad,Colombia,1051,5/24/2015 12:14,9832,775,8.989999771,0.180000007,24540,9.989999771,0.340000004,5,49.95000076,40.95999908,13.93000031,South America,Atlántico,COMPLETE,NA,775,35,NA,http://images.acmesports.sports/Clicgear+8.0+Shoe+Brush,Clicgear 8.0 Shoe Brush,9.989999771,0,5/27/2015 12:14,Standard Class
DEBIT,2,1,14.35999966,43.5,Late delivery,1,24,Women's Apparel,Alhambra,EE. UU.,XXXXXXXXX,Jason,5186,Robinson,XXXXXXXXX,Corporate,CA,1965 Shady Robin Townline,91801,5,Golf,34.11355972,-118.115448,Pacific Asia,Cairns,Australia,5186,3/24/2016 17:56,30742,502,6.5,0.129999995,76787,50,0.330000013,1,50,43.5,14.35999966,Oceania,Queensland,COMPLETE,NA,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,3/26/2016 17:56,First Class
DEBIT,2,4,18.53000069,163.9900055,Advance shipping,0,48,Water Sports,Metairie,EE. UU.,XXXXXXXXX,Jennifer,7980,Ortiz,XXXXXXXXX,Consumer,LA,847 Green Creek Bay,70003,7,Fan Shop,29.98847008,-90.13147736,Africa,Mwanza,Tanzania,7980,9/22/2016 13:07,43196,1073,36,0.180000007,107906,199.9900055,0.109999999,1,199.9900055,163.9900055,18.53000069,East Africa,Mwanza,COMPLETE,NA,1073,48,NA,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,9/24/2016 13:07,Standard Class
DEBIT,3,4,-73.80000305,41,Advance shipping,0,24,Women's Apparel,Saint Paul,EE. UU.,XXXXXXXXX,Rachel,1185,Smith,XXXXXXXXX,Consumer,MN,2351 Hidden Pike,55112,5,Golf,45.08919144,-93.21083832,LATAM,San Juan,Argentina,1185,3/6/2015 21:37,4447,502,9,0.180000007,11128,50,-1.799999952,1,50,41,-73.80000305,South America,San Juan,COMPLETE,NA,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,3/9/2015 21:37,Standard Class
DEBIT,4,4,1.00999999,33.79000092,Shipping on time,0,75,Video Games,Jacksonville,EE. UU.,XXXXXXXXX,Maggie,19781,Duncan,XXXXXXXXX,Consumer,FL,4312 Bright Corner,32225,9,Discs Shop,30.35342217,-81.51309204,Pacific Asia,Kanpur,India,19781,1/17/2018 17:42,76228,1362,5.9600000380000004,0.150000006,179543,39.75,0.029999999,1,39.75,33.79000092,1.00999999,South Asia,Uttar Pradesh,COMPLETE,NA,1362,75,NA,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,1/21/2018 17:42,Standard Class
DEBIT,2,1,51,299.980011,Late delivery,1,43,Camping & Hiking,Los Angeles,EE. UU.,XXXXXXXXX,Richard,6054,Reilly,XXXXXXXXX,Home Office,CA,8364 High Road,90047,7,Fan Shop,33.94351959,-118.3103256,LATAM,Azcapotzalco,México,6054,6/5/2017 9:58,60724,957,0,0,151978,299.980011,0.170000002,1,299.980011,299.980011,51,Central America,Distrito Federal,COMPLETE,NA,957,43,NA,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,6/7/2017 9:58,First Class
DEBIT,2,1,11.97000027,190,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Frank,5238,Smith,XXXXXXXXX,Consumer,PR,8905 Heather Bluff Place,725,5,Golf,18.23952675,-66.37057495,Africa,Pretoria,SudAfrica,5238,12/11/2016 7:24,48660,502,10,0.050000001,121685,50,0.059999999,4,200,190,11.97000027,Southern Africa,Gauteng,COMPLETE,NA,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,12/13/2016 7:24,First Class
DEBIT,6,4,19.799999239999998,158.3699951,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Ann,10277,Smith,XXXXXXXXX,Consumer,PR,8908 Golden Thicket,725,4,Apparel,18.21973801,-66.37050629,USCA,New York City,Estados Unidos,10277,7/17/2016 23:12,38635,365,21.60000038,0.119999997,96444,59.99000168,0.129999995,3,179.9700012,158.3699951,19.799999239999998,East of USA,Nueva York,COMPLETE,10035,365,17,NA,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/23/2016 23:12,Standard Class
DEBIT,5,4,-34.86000061,139.4400024,Late delivery,1,46,Indoor/Outdoor Games,Rialto,EE. UU.,XXXXXXXXX,Barbara,12093,Archer,XXXXXXXXX,Corporate,CA,3060 Middle Road,92376,7,Fan Shop,34.1004982,-117.3561707,Pacific Asia,Chaoyang,China,12093,11/20/2015 19:41,22184,1014,10.5,0.07,55532,49.97999954,-0.25,3,149.9400024,139.4400024,-34.86000061,Eastern Asia,Liaoning,COMPLETE,NA,1014,46,NA,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,11/25/2015 19:41,Standard Class
DEBIT,4,4,6.690000057,48.5,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,1128,Chung,XXXXXXXXX,Corporate,PR,6296 Misty Goose Avenue,725,5,Golf,18.24341583,-66.37055206,Pacific Asia,Aurangabad,India,1128,12/31/2015 16:18,24983,502,1.5,0.029999999,62599,50,0.140000001,1,50,48.5,6.690000057,South Asia,Bihar,COMPLETE,NA,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/4/2016 16:18,Standard Class
DEBIT,4,4,0.970000029,97.48999786,Shipping on time,0,18,Men's Footwear,Chicago,EE. UU.,XXXXXXXXX,Lauren,6081,Bennett,XXXXXXXXX,Corporate,IL,9133 Cotton Robin Vale,60623,4,Apparel,41.85883331,-87.71582031,LATAM,Pindamonhangaba,Brasil,6081,1/13/2015 13:59,863,403,32.5,0.25,2147,129.9900055,0.01,1,129.9900055,97.48999786,0.970000029,South America,São Paulo,COMPLETE,NA,403,18,NA,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/17/2015 13:59,Standard Class
DEBIT,2,2,18.89999962,188.9900055,Shipping on time,0,48,Water Sports,Napa,EE. UU.,XXXXXXXXX,Mary,4702,Smith,XXXXXXXXX,Home Office,CA,9380 Blue Ledge,94558,7,Fan Shop,38.30201721,-122.1991196,Pacific Asia,Rangún,Myanmar (Birmania),4702,2/10/2016 9:04,27771,1073,11,0.059999999,69516,199.9900055,0.100000001,1,199.9900055,188.9900055,18.89999962,Southeast Asia,Rangún,COMPLETE,NA,1073,48,NA,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,2/12/2016 9:04,Second Class
DEBIT,5,4,86.40000153,179.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Jesse,749,Matthews,XXXXXXXXX,Consumer,PR,529 Cotton Branch Grove,725,7,Fan Shop,18.2275734,-66.04399109,Europe,Milan,Italia,749,8/13/2017 0:35,65424,1073,20,0.100000001,163509,199.9900055,0.479999989,1,199.9900055,179.9900055,86.40000153,Southern Europe,Lombardía,COMPLETE,NA,1073,48,NA,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,8/18/2017 0:35,Standard Class
DEBIT,4,4,7.650000095,101.9800034,Shipping on time,0,17,Cleats,Los Angeles,EE. UU.,XXXXXXXXX,Mary,10278,Farrell,XXXXXXXXX,Consumer,CA,3445 Burning Freeway,90011,4,Apparel,34.02759934,-118.2654419,Europe,Castrop-Rauxel,Alemania,10278,6/24/2017 17:49,62048,365,18,0.150000006,155136,59.99000168,0.079999998,2,119.9800034,101.9800034,7.650000095,Western Europe,Renania del Norte-Westfalia,COMPLETE,NA,365,17,NA,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/28/2017 17:49,Standard Class
DEBIT,5,2,-336,192,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,8497,Simon,XXXXXXXXX,Consumer,PR,5339 Burning Pony Heights,725,5,Golf,18.20913315,-66.37055969,Africa,Lagos,Nigeria,8497,11/8/2016 0:16,46379,502,8,0.039999999,115964,50,-1.75,4,200,192,-336,West Africa,Lagos,COMPLETE,NA,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,11/13/2016 0:16,Second Class
DEBIT,4,4,79.48000336,235.1600037,Shipping on time,0,17,Cleats,San Antonio,EE. UU.,XXXXXXXXX,Linda,2880,Walters,XXXXXXXXX,Home Office,TX,1185 Rustic River Thicket,78240,4,Apparel,29.46352959,-98.52718353,Pacific Asia,Valenzuela,Filipinas,2880,2/23/2016 16:34,28683,365,4.800000191,0.02,71792,59.99000168,0.340000004,4,239.9600067,235.1600037,79.48000336,Southeast Asia,Capital Nacional,COMPLETE,NA,365,17,NA,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/27/2016 16:34,Standard Class
DEBIT,4,4,105.7399979,224.9900055,Shipping on time,0,43,Camping & Hiking,Guaynabo,Puerto Rico,XXXXXXXXX,Joseph,1350,Patterson,XXXXXXXXX,Consumer,PR,9440 Green Highlands,969,7,Fan Shop,18.37199974,-66.09887695,LATAM,Cabo de Santo Agostinho,Brasil,1350,1/30/2015 14:08,2028,957,75,0.25,5078,299.980011,0.469999999,1,299.980011,224.9900055,105.7399979,South America,Pernambuco,COMPLETE,NA,957,43,NA,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/3/2015 14:08,Standard Class
DEBIT,3,4,33.47000122,69.72000122,Advance shipping,0,5,Lacrosse,East Brunswick,EE. UU.,XXXXXXXXX,Ethan,7460,Smith,XXXXXXXXX,Consumer,NJ,5546 Dewy Carrefour,8816,2,Fitness,40.41255188,-74.41832733,LATAM,Buenos Aires,Argentina,7460,2/22/2017 21:51,53702,93,5.25,0.07,134255,24.98999977,0.479999989,3,74.97000122,69.72000122,33.47000122,South America,Buenos Aires,COMPLETE,NA,93,5,NA,http://images.acmesports.sports/Under+Armour+Men%27s+Tech+II+T-Shirt,Under Armour Men's Tech II T-Shirt,24.98999977,0,2/25/2017 21:51,Standard Class
DEBIT,5,4,73.23999786,236.25,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Harold,11151,Walker,XXXXXXXXX,Consumer,PR,3405 Golden Bear Swale,725,5,Golf,18.20264244,-66.37062073,Europe,Trier,Alemania,11151,8/3/2017 11:06,64769,502,13.75,0.059999999,161888,50,0.310000002,5,250,236.25,73.23999786,Western Europe,Renania-Palatinado,COMPLETE,NA,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,8/8/2017 11:06,Standard Class
DEBIT,2,1,74.29000092,219.7799988,Late delivery,1,69,Health and Beauty,Caguas,Puerto Rico,XXXXXXXXX,Maris,18757,Conley,XXXXXXXXX,Consumer,PR,4786 Crystal Apple Island,725,12,Health and Beauty,18.27517891,-66.03705597,Pacific Asia,Seúl,Corea del Sur,18757,1/2/2018 18:57,75204,1356,73.26000214,0.25,178519,293.0400085,0.340000004,1,293.0400085,219.7799988,74.29000092,Eastern Asia,Seúl,COMPLETE,NA,1356,69,NA,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,1/4/2018 18:57,First Class
DEBIT,4,2,21.11000061,43.97999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Stephanie,3288,Smith,XXXXXXXXX,Consumer,PR,8434 Pleasant Forest,725,7,Fan Shop,18.23476028,-66.37062836,Pacific Asia,Agra,India,3288,2/15/2016 22:53,28153,1014,6,0.119999997,70407,49.97999954,0.479999989,1,49.97999954,43.97999954,21.11000061,South Asia,Uttar Pradesh,COMPLETE,NA,1014,46,NA,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,2/19/2016 22:53,Second Class
DEBIT,5,4,107.9899979,359.9599915,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Joseph,4186,Smith,XXXXXXXXX,Consumer,PR,2205 Broad Square,725,3,Footwear,18.22787476,-66.37059021,LATAM,Tijuana,México,4186,1/13/2015 10:50,854,191,40,0.100000001,2120,99.98999786,0.300000012,4,399.9599915,359.9599915,107.9899979,Central America,Baja California,COMPLETE,NA,191,9,NA,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/18/2015 10:50,Standard Class
DEBIT,2,1,21.26000023,94.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,9685,Kennedy,XXXXXXXXX,Corporate,PR,6570 Round Campus,725,5,Golf,18.28909302,-66.37052918,Europe,Bagneux,Francia,9685,9/29/2017 23:49,68710,502,5.5,0.059999999,171784,50,0.230000004,2,100,94.5,21.26000023,Western Europe,Isla de Francia,COMPLETE,NA,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,10/1/2017 23:49,First Class
DEBIT,5,4,-192.7700043,283.480011,Late delivery,1,43,Camping & Hiking,Philadelphia,EE. UU.,XXXXXXXXX,Aaron,258,Kennedy,XXXXXXXXX,Corporate,PA,8830 Honey Fawn Bend,19131,7,Fan Shop,40.02524948,-75.95091248,USCA,New York City,Estados Unidos,258,7/28/2016 9:21,39349,957,16.5,0.059999999,98234,299.980011,-0.680000007,1,299.980011,283.480011,-192.7700043,East of USA,Nueva York,COMPLETE,10009,957,43,NA,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,8/2/2016 9:21,Standard Class
DEBIT,4,2,15.92000008,45.47999954,Late delivery,1,46,Indoor/Outdoor Games,Hialeah,EE. UU.,XXXXXXXXX,Mary,5069,Martin,XXXXXXXXX,Corporate,FL,285 Silent Lookout,33015,7,Fan Shop,25.82259941,-80.2803421,Pacific Asia,Amman,Jordania,5069,8/28/2016 16:29,41493,1014,4.5,0.090000004,103571,49.97999954,0.349999994,1,49.97999954,45.47999954,15.92000008,West Asia,Amán,COMPLETE,NA,1014,46,NA,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,9/1/2016 16:29,Second Class
DEBIT,5,4,83.62999725,245.9799957,Late delivery,1,43,Camping & Hiking,Jacksonville,EE. UU.,XXXXXXXXX,Mary,10699,Lee,XXXXXXXXX,Consumer,FL,7320 Wishing Rise Mall,32225,7,Fan Shop,30.35342217,-81.51309204,LATAM,Tegucigalpa,Honduras,10699,4/17/2015 18:04,7314,957,54,0.180000007,18327,299.980011,0.340000004,1,299.980011,245.9799957,83.62999725,Central America,Francisco Morazán,COMPLETE,NA,957,43,NA,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,4/22/2015 18:04,Standard Class
DEBIT,4,4,15.35999966,122.8399963,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Matthew,8080,Smith,XXXXXXXXX,Home Office,PR,1143 Golden Quail Gardens,725,4,Apparel,18.24309158,-66.37055206,Pacific Asia,Bandung,Indonesia,8080,1/28/2016 8:12,26878,403,7.150000095,0.059999999,67342,129.9900055,0.129999995,1,129.9900055,122.8399963,15.35999966,Southeast Asia,Java Occidental,COMPLETE,NA,403,18,NA,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/1/2016 8:12,Standard Class
DEBIT,3,4,71.98000336,191.9499969,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Rose,9717,Smith,XXXXXXXXX,Corporate,PR,2262 Green Wharf,725,5,Golf,18.21558189,-66.37052155,Pacific Asia,Jeddah,Arabia Saudí,9717,12/20/2016 7:34,49277,627,8,0.039999999,123202,39.99000168,0.379999995,5,199.9499969,191.9499969,71.98000336,West Asia,Meca,COMPLETE,NA,627,29,NA,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,12/23/2016 7:34,Standard Class
DEBIT,3,4,-33.95000076,193.9900055,Advance shipping,0,48,Water Sports,La Habra,EE. UU.,XXXXXXXXX,Mary,514,Johnson,XXXXXXXXX,Corporate,CA,1621 Quaking Oak Run,90631,7,Fan Shop,38.28607559,-122.3601685,USCA,Columbia,Estados Unidos,514,6/13/2016 7:50,36262,1073,6,0.029999999,90549,199.9900055,-0.180000007,1,199.9900055,193.9900055,-33.95000076,South of  USA,Tennessee,COMPLETE,38401,1073,48,NA,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,6/16/2016 7:50,Standard Class
DEBIT,6,4,157.4299927,327.980011,Late delivery,1,45,Fishing,Bronx,EE. UU.,XXXXXXXXX,Jacob,914,Martinez,XXXXXXXXX,Consumer,NY,2043 Tawny Shadow Orchard,10458,7,Fan Shop,40.84038162,-73.88063049,USCA,San Jose,Estados Unidos,914,7/31/2016 0:46,39530,1004,72,0.180000007,98686,399.980011,0.479999989,1,399.980011,327.980011,157.4299927,West of USA,California,COMPLETE,95123,1004,45,NA,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,8/6/2016 0:46,Standard Class
DEBIT,2,1,78.40000153,159.9900055,Late delivery,1,48,Water Sports,Detroit,EE. UU.,XXXXXXXXX,Mary,11930,Gilbert,XXXXXXXXX,Corporate,MI,2002 Noble Crescent,48227,7,Fan Shop,42.39807892,-83.20157623,Europe,Guyancourt,Francia,11930,6/23/2015 14:38,11894,1073,40,0.200000003,29723,199.9900055,0.49000001,1,199.9900055,159.9900055,78.40000153,Western Europe,Isla de Francia,COMPLETE,NA,1073,48,NA,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,6/25/2015 14:38,First Class
DEBIT,6,4,8.18999958,129.9900055,Late delivery,1,18,Men's Footwear,Plainfield,EE. UU.,XXXXXXXXX,Roy,6630,Malone,XXXXXXXXX,Home Office,NJ,3670 Broad Mountain Link,7060,4,Apparel,40.61737061,-74.41967773,LATAM,Carrefour,Haití,6630,4/27/2015 14:54,7990,403,0,0,19974,129.9900055,0.059999999,1,129.9900055,129.9900055,8.18999958,Caribbean,Ouest,COMPLETE,NA,403,18,NA,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/3/2015 14:54,Standard Class
DEBIT,4,4,-219.0700073,132.7700043,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Christian,11005,Keller,XXXXXXXXX,Home Office,PR,3200 Amber Bend,725,5,Golf,18.20553398,-66.37057495,Europe,Beauvais,Francia,11005,9/19/2017 0:21,67958,627,27.19000053,0.170000002,169892,39.99000168,-1.649999976,4,159.9600067,132.7700043,-219.0700073,Western Europe,Norte-Paso de Calais-Picardía,COMPLETE,NA,627,29,NA,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,9/23/2017 0:21,Standard Class
DEBIT,1,0,105.5599976,219.9100037,Late delivery,1,46,Indoor/Outdoor Games,Garden Grove,EE. UU.,XXXXXXXXX,Mary,11032,Welch,XXXXXXXXX,Corporate,CA,4767 Wishing Round,92840,7,Fan Shop,33.77561188,-117.9420929,Pacific Asia,Antakya,Turquía,11032,9/25/2016 18:12,43416,1014,29.98999977,0.119999997,108439,49.97999954,0.479999989,5,249.8999939,219.9100037,105.5599976,West Asia,Hatay,COMPLETE,NA,1014,46,NA,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,9/26/2016 6:12,Same Day
DEBIT,5,4,-1.950000048,139.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Johnny,828,Herrera,XXXXXXXXX,Consumer,PR,3914 Crystal Barn Cove,725,5,Golf,18.24759483,-66.02528381,USCA,San Diego,Estados Unidos,828,4/17/2016 6:41,32354,502,10.5,0.07,80915,50,-0.01,3,150,139.5,-1.950000048,West of USA,California,COMPLETE,92037,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,4/22/2016 6:41,Standard Class
DEBIT,0,0,9.899999619,131.9499969,Shipping on time,0,46,Indoor/Outdoor Games,Aurora,EE. UU.,XXXXXXXXX,Carolyn,2228,Woods,XXXXXXXXX,Corporate,CO,1966 Clear Isle,80015,7,Fan Shop,39.74221039,-104.8376007,Pacific Asia,Chittagong,Bangladés,2228,1/15/2016 10:09,25993,1014,17.98999977,0.119999997,65062,49.97999954,0.079999998,3,149.9400024,131.9499969,9.899999619,South Asia,Chittagong,COMPLETE,NA,1014,46,NA,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/15/2016 22:09,Same Day
DEBIT,4,4,-115.0500031,150,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Ethan,11982,Johnson,XXXXXXXXX,Consumer,PR,2878 Hazy Wagon  Thicket,725,5,Golf,18.27983284,-66.37062073,USCA,Philadelphia,Estados Unidos,11982,5/12/2016 5:26,34063,502,50,0.25,85031,50,-0.769999981,4,200,150,-115.0500031,East of USA,Pensilvania,COMPLETE,19134,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,5/16/2016 5:26,Standard Class
DEBIT,6,4,56.70000076,210,Late delivery,1,24,Women's Apparel,Jamaica,EE. UU.,XXXXXXXXX,Mary,4674,Lynn,XXXXXXXXX,Consumer,NY,7694 Velvet Turnabout,11434,5,Golf,40.70170975,-73.80841827,LATAM,Chapecó,Brasil,4674,4/21/2017 9:30,57640,502,40,0.159999996,144191,50,0.270000011,5,250,210,56.70000076,South America,Santa Catarina,COMPLETE,NA,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,4/27/2017 9:30,Standard Class
DEBIT,5,4,75.23999786,395.980011,Late delivery,1,45,Fishing,Los Angeles,EE. UU.,XXXXXXXXX,Mary,3777,Smith,XXXXXXXXX,Home Office,CA,5480 Clear Branch Round,90024,7,Fan Shop,34.06435013,-118.437088,LATAM,La Romana,República Dominicana,3777,5/25/2015 6:27,9884,1004,4,0.01,24687,399.980011,0.189999998,1,399.980011,395.980011,75.23999786,Caribbean,La Romana,COMPLETE,NA,1004,45,NA,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,5/30/2015 6:27,Standard Class
DEBIT,6,4,174.8300018,371.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,4392,Diaz,XXXXXXXXX,Consumer,PR,4105 Fallen Goose Port,725,7,Fan Shop,18.29519653,-66.37050629,Pacific Asia,Khorramabad,Irán,4392,12/19/2016 11:36,49220,1004,28,0.07,123067,399.980011,0.469999999,1,399.980011,371.980011,174.8300018,South Asia,Lorestan,COMPLETE,NA,1004,45,NA,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/25/2016 11:36,Standard Class
DEBIT,2,1,26.09000015,86.97000122,Late delivery,1,40,Accessories,New York,EE. UU.,XXXXXXXXX,Stephanie,6222,Smith,XXXXXXXXX,Corporate,NY,9453 Tawny Close,10003,6,Outdoors,40.73124313,-73.98880768,Pacific Asia,Konya,Turquía,6222,12/19/2016 22:49,49252,885,12.98999977,0.129999995,123133,24.98999977,0.300000012,4,99.95999908,86.97000122,26.09000015,West Asia,Konya,COMPLETE,NA,885,40,NA,http://images.acmesports.sports/Team+Golf+St.+Louis+Cardinals+Putter+Grip,Team Golf St. Louis Cardinals Putter Grip,24.98999977,0,12/21/2016 22:49,First Class
DEBIT,6,2,85.05000305,236.25,Late delivery,1,24,Women's Apparel,El Centro,EE. UU.,XXXXXXXXX,Melissa,2135,Smith,XXXXXXXXX,Home Office,CA,9174 Umber Zephyr Run,92243,5,Golf,32.79295349,-115.5588074,Europe,Peterborough,Reino Unido,2135,7/20/2017 18:08,63830,502,13.75,0.059999999,159561,50,0.360000014,5,250,236.25,85.05000305,Northern Europe,Inglaterra,COMPLETE,NA,502,24,NA,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,7/26/2017 18:08,Second Class
